"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"OREGONDEQ","13148-ORDEQ","Indian Creek at Union Avenue near Ppl power station","Indian Creek","Indian Creek","River/Stream","Indian Creek-Hood River",389,"OR_WS_170701050703_02_102007",2,2,2,"Hood","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-06-09,"14:30:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",67848417,"Final",2.75,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",1.5,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,42,11.2,3.27,119,4.31,48.4,4.99,NA,7.4,1.82,4.77,5.81,14.1,4.43
"OREGONDEQ","13148-ORDEQ","Indian Creek at Union Avenue near Ppl power station","Indian Creek","Indian Creek","River/Stream","Indian Creek-Hood River",389,"OR_WS_170701050703_02_102007",2,2,2,"Hood","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-06-09,"14:30:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",67848418,"Final",4.02,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",1.5,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,42,11.2,3.27,119,4.31,48.4,4.99,NA,7.4,1.82,4.77,5.81,14.1,4.43
"USGS-ID","13269000","SNAKE RIVER AT WEISER ID","Snake River","Snake River","River/Stream","Bridge Gulch-Snake River",2111,"OR_SR_1705020101_02_103229",2,2,88,NA,"COLD DESERTS","12",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-25,"12:40:00","MDT",832,"Copper",NA,"Dissolved","7440-50-8",63417634,"Accepted",0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, cICP-MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,89.4,23.6,11,NA,2.41,3,8.17,NA,8,2.51,14.2,21.2,10.2,NA
"USGS-ID","13269000","SNAKE RIVER AT WEISER ID","Snake River","Snake River","River/Stream","Bridge Gulch-Snake River",2111,"OR_SR_1705020101_02_103229",2,2,88,NA,"COLD DESERTS","12",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-06-04,"14:30:00","MDT",832,"Copper",NA,"Dissolved","7440-50-8",63417706,"Accepted",0.72,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, cICP-MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,97.5,26.3,11.5,NA,2.22,5,8.97,NA,7.8,2.83,17.8,26.4,16.1,NA
"USGS-ID","13269000","SNAKE RIVER AT WEISER ID","Snake River","Snake River","River/Stream","Bridge Gulch-Snake River",2111,"OR_SR_1705020101_02_103229",2,2,88,NA,"COLD DESERTS","12",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-08-19,"11:10:00","MDT",832,"Copper",NA,"Dissolved","7440-50-8",63417798,"Accepted",1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, cICP-MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,150,36.4,18,NA,2.62,3,15,NA,8.5,4.19,31.1,47.1,22.8,NA
"OREGONDEQ","13308-ORDEQ","Tillamook Bay at Hobsonville Point","Tillamook Bay","Tillamook Bay","Estuary","Tillamook Bay-Frontal Pacific Ocean",0,"OR_EB_1710020308_01_100298",1,1,1,"North Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Ocean Water",2019-08-27,"10:05:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",58432530,"Final",3.75,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3.75,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,105,417,18200,47540,1.48,6220,1260,NA,7.8,408,10700,2590,15.1,1.56
"OREGONDEQ","13308-ORDEQ","Tillamook Bay at Hobsonville Point","Tillamook Bay","Tillamook Bay","Estuary","Tillamook Bay-Frontal Pacific Ocean",0,"OR_EB_1710020308_01_100298",1,1,1,"North Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Ocean Water",2019-08-27,"10:05:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",58432531,"Final",3.75,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3.75,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,105,417,18200,47540,1.48,6220,1260,NA,7.8,408,10700,2590,15.1,1.56
"OREGONDEQ","13308-ORDEQ","Tillamook Bay at Hobsonville Point","Tillamook Bay","Tillamook Bay","Estuary","Tillamook Bay-Frontal Pacific Ocean",0,"OR_EB_1710020308_01_100298",1,1,1,"North Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Ocean Water",2020-01-27,"10:10:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",62811290,"Final",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",1.5,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,57,161,8160,23150,1.15,2510,513,NA,8,166,4480,1180,9.4,1.08
"OREGONDEQ","13308-ORDEQ","Tillamook Bay at Hobsonville Point","Tillamook Bay","Tillamook Bay","Estuary","Tillamook Bay-Frontal Pacific Ocean",0,"OR_EB_1710020308_01_100298",1,1,1,"North Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Ocean Water",2020-01-27,"10:10:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",62811289,"Final",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",1.5,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,57,161,8160,23150,1.15,2510,513,NA,8,166,4480,1180,9.4,1.08
"OREGONDEQ","13308-ORDEQ","Tillamook Bay at Hobsonville Point","Tillamook Bay","Tillamook Bay","Estuary","Tillamook Bay-Frontal Pacific Ocean",0,"OR_EB_1710020308_01_100298",1,1,1,"North Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Ocean Water",2020-06-11,"10:02:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",67848848,"Final",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",1.5,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,46,142,6460,15110,1.37,2050,411,NA,7.7,137,3630,909,16.4,1.21
"OREGONDEQ","13308-ORDEQ","Tillamook Bay at Hobsonville Point","Tillamook Bay","Tillamook Bay","Estuary","Tillamook Bay-Frontal Pacific Ocean",0,"OR_EB_1710020308_01_100298",1,1,1,"North Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Ocean Water",2020-06-11,"10:02:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",67848849,"Final",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",1.5,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,46,142,6460,15110,1.37,2050,411,NA,7.7,137,3630,909,16.4,1.21
"OREGONDEQ","13336-ORDEQ","Yaquina River at Marker #47","Yaquina River","Yaquina River","Estuary","Poole Slough-Yaquina River",0,"OR_EB_1710020403_01_100318",1,1,1,"Mid Coast","MARINE WEST COAST FOREST","1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-09-12,"12:55:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",58436312,"Final",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,94,327,16000,40900,NA,4860,981,NA,7.2,327,8520,NA,20.7,2.15
"OREGONDEQ","13336-ORDEQ","Yaquina River at Marker #47","Yaquina River","Yaquina River","Estuary","Poole Slough-Yaquina River",0,"OR_EB_1710020403_01_100318",1,1,1,"Mid Coast","MARINE WEST COAST FOREST","1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-09-12,"12:55:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",58436310,"Final",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,94,327,16000,40900,NA,4860,981,NA,7.2,327,8520,NA,20.7,2.15
"OREGONDEQ","13336-ORDEQ","Yaquina River at Marker #47","Yaquina River","Yaquina River","Estuary","Poole Slough-Yaquina River",0,"OR_EB_1710020403_01_100318",1,1,1,"Mid Coast","MARINE WEST COAST FOREST","1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-02-25,"10:25:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",67832987,"Final",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",1.5,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,22,22.5,968,3176,1.16,305,60.3,NA,7.2,21,521,135,8.2,1.3
"OREGONDEQ","13336-ORDEQ","Yaquina River at Marker #47","Yaquina River","Yaquina River","Estuary","Poole Slough-Yaquina River",0,"OR_EB_1710020403_01_100318",1,1,1,"Mid Coast","MARINE WEST COAST FOREST","1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-02-25,"10:25:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",67832988,"Final",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",1.5,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,22,22.5,968,3176,1.16,305,60.3,NA,7.2,21,521,135,8.2,1.3
"OREGONDEQ","13388-ORDEQ","Isthmus Slough at Eastside Bridge","Isthmus Slough","Isthmus Slough","Estuary","Isthmus Slough",0,"OR_EB_1710030403_01_100285",1,1,1,"South Coast","MARINE WEST COAST FOREST","1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-09-11,"16:45:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",58435920,"Final",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,98,326,16500,43970,NA,4920,997,NA,7.2,335,8730,NA,20.8,2.62
"OREGONDEQ","13388-ORDEQ","Isthmus Slough at Eastside Bridge","Isthmus Slough","Isthmus Slough","Estuary","Isthmus Slough",0,"OR_EB_1710030403_01_100285",1,1,1,"South Coast","MARINE WEST COAST FOREST","1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-09-11,"16:45:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",58435919,"Final",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,98,326,16500,43970,NA,4920,997,NA,7.2,335,8730,NA,20.8,2.62
"OREGONDEQ","13388-ORDEQ","Isthmus Slough at Eastside Bridge","Isthmus Slough","Isthmus Slough","Estuary","Isthmus Slough",0,"OR_EB_1710030403_01_100285",1,1,1,"South Coast","MARINE WEST COAST FOREST","1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-02-25,"15:40:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",67833207,"Final",4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",4.5,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,70,214,10300,27270,1.45,3170,639,NA,7.8,233,5410,1430,10.8,1.38
"OREGONDEQ","13388-ORDEQ","Isthmus Slough at Eastside Bridge","Isthmus Slough","Isthmus Slough","Estuary","Isthmus Slough",0,"OR_EB_1710030403_01_100285",1,1,1,"South Coast","MARINE WEST COAST FOREST","1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-02-25,"15:40:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",67833208,"Final",4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",4.5,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,70,214,10300,27270,1.45,3170,639,NA,7.8,233,5410,1430,10.8,1.38
"OREGONDEQ","13400-ORDEQ","Joe Ney Slough at east end of dock","Joe Ney Slough","Joe Ney Slough","Estuary","Winchester Slough",0,"OR_EB_1710030403_01_100285",1,1,1,"South Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-09-11,"16:11:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",58435821,"Final",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,96,340,16700,42830,NA,5120,1040,NA,7.3,340,9040,NA,20.1,2.79
"OREGONDEQ","13400-ORDEQ","Joe Ney Slough at east end of dock","Joe Ney Slough","Joe Ney Slough","Estuary","Winchester Slough",0,"OR_EB_1710030403_01_100285",1,1,1,"South Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-09-11,"16:11:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",58435822,"Final",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,96,340,16700,42830,NA,5120,1040,NA,7.3,340,9040,NA,20.1,2.79
"OREGONDEQ","13601-ORDEQ","Joe Ney Slough at Crown Point Bridge","Joe Ney Slough","Joe Ney Slough","Estuary","Winchester Slough",0,"OR_EB_1710030403_01_100285",1,1,1,"South Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-02-25,"14:45:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",67833149,"Final",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,98,328,16600,43970,1.18,4850,980,NA,8,318,8470,2310,10.8,1.14
"OREGONDEQ","13601-ORDEQ","Joe Ney Slough at Crown Point Bridge","Joe Ney Slough","Joe Ney Slough","Estuary","Winchester Slough",0,"OR_EB_1710030403_01_100285",1,1,1,"South Coast",NA,"1",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2020-02-25,"14:45:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",67833148,"Final",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","RL1::A Limit of quantitation (LOQ) raised due to matrix interference.;","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",3,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,98,328,16600,43970,1.18,4850,980,NA,8,318,8470,2310,10.8,1.14
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-08,"10:20:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",63560535,"Accepted",0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,24,5.7,2.2,NA,NA,NA,1.8,NA,NA,0.34,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-08,"10:20:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",63560536,"Accepted",0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,24,5.7,2.2,NA,NA,NA,1.8,NA,NA,0.34,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"10:27:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",63560638,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,24,5.3,2.1,NA,NA,NA,1.8,NA,NA,0.33,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"10:27:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",63560637,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,24,5.3,2.1,NA,NA,NA,1.8,NA,NA,0.33,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-19,"11:28:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",63560807,"Accepted",0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,25,5.7,2.2,NA,NA,NA,1.7,NA,NA,0.33,2.9,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-19,"11:28:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",63560806,"Accepted",0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,25,5.7,2.2,NA,NA,NA,1.7,NA,NA,0.33,2.9,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",63560956,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%.","Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,30,6.5,2.5,NA,NA,NA,2.1,NA,NA,0.4,3.6,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",63560955,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,30,6.5,2.5,NA,NA,NA,2.1,NA,NA,0.4,3.6,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-01-24,"12:06:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",63561109,"Accepted",1.1,1.1,"ft",NA,"0.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,27,6.5,2.4,NA,NA,NA,2.2,NA,7.6,0.4,3.4,NA,6.6,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-01-24,"12:06:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",63561108,"Accepted",0.8,0.8,"ft",NA,"0.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,27,6.5,2.4,NA,NA,NA,2.2,NA,7.6,0.4,3.4,NA,6.6,NA
